batch,network_type,group,pid,sid,status,award,turnout2,turnout2_frac,turnout3,turnout3_frac,p_time_taken,p_total_approvals,p_age,p_sex,p_ethnicity,p_country_of_birth,p_language,p_student_status,p_employment_status
3,hete,305,18,3115,P,22,0,0.0,0,0.0,1065.0,8,37,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,305,19,3116,R,210,2,1.0,3,1.0,286.0,224,42,Female,DATA_EXPIRED,Korea,English,No,Full-Time
3,hete,305,20,3117,R,195,2,1.0,3,1.0,417.0,254,47,Female,White,Canada,English,No,Part-Time
3,hete,305,21,3118,R,200,0,0.0,0,0.0,60.0,2674,28,Female,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,305,22,3119,P,19,2,1.0,3,1.0,262.0,4337,29,Male,Other,United States,English,Yes,DATA_EXPIRED
3,hete,305,23,3120,P,20,2,1.0,3,1.0,150.0,587,21,Male,Other,United States,English,Yes,DATA_EXPIRED
3,hete,311,0,3241,R,205,2,1.0,3,1.0,250.0,2416,50,Female,White,United States,English,No,Full-Time
3,hete,311,1,3242,R,190,2,1.0,3,1.0,367.0,1299,32,Female,White,United States,English,No,Full-Time
3,hete,311,2,3243,P,20,0,0.0,0,0.0,242.0,1801,36,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,3,3244,P,19,1,0.5,1,0.3333333333333333,169.0,499,53,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,4,3245,P,21,2,1.0,3,1.0,219.0,634,39,Female,Asian,Korea,English,No,Full-Time
3,hete,311,5,3246,P,21,2,1.0,3,1.0,286.0,5931,25,Female,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,6,3247,P,18,0,0.0,0,0.0,1743.0,11,56,Female,Black,United States,English,No,DATA_EXPIRED
3,hete,311,7,3248,P,21,2,1.0,3,1.0,214.0,6826,37,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,8,3249,P,19,2,1.0,3,1.0,447.0,3315,57,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,9,3250,P,18,2,1.0,3,1.0,181.0,2216,29,Male,White,United States,English,No,Part-Time
3,hete,311,10,3251,R,195,1,0.5,1,0.3333333333333333,151.0,342,32,Male,White,United States,English,Yes,Full-Time
3,hete,311,11,3252,P,18,2,1.0,3,1.0,143.0,1590,31,Male,White,United States,English,No,Full-Time
3,hete,311,12,3253,P,22,2,1.0,3,1.0,218.0,263,28,Male,White,United States,English,No,Full-Time
3,hete,311,13,3254,P,20,2,1.0,3,1.0,282.0,1318,40,Female,White,United States,English,Yes,Unemployed (and job seeking)
3,hete,311,14,3255,R,215,2,1.0,3,1.0,108.0,11,26,Male,Asian,United States,English,Yes,DATA_EXPIRED
3,hete,311,15,3256,R,180,2,1.0,3,1.0,180.0,4125,36,Male,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,16,3257,P,19,2,1.0,3,1.0,439.0,3445,57,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,hete,311,17,3258,P,22,1,0.5,2,0.6666666666666666,121.0,213,33,Male,Asian,United States,English,No,Full-Time
3,hete,311,18,3259,P,22,2,1.0,3,1.0,250.0,1834,50,Female,White,United States,English,No,DATA_EXPIRED
3,hete,311,19,3260,R,210,2,1.0,3,1.0,177.0,135,20,Female,White,United States,English,Yes,Part-Time
3,hete,311,20,3261,R,200,2,1.0,3,1.0,184.0,299,24,Female,Mixed,United States,English,Yes,Part-Time
3,hete,311,21,3262,R,220,0,0.0,0,0.0,343.0,751,33,Male,White,United States,English,No,Full-Time
3,hete,311,22,3263,R,185,2,1.0,3,1.0,234.0,3591,25,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,311,23,3264,P,20,2,1.0,3,1.0,293.0,1679,40,Female,White,United States,English,Yes,Full-Time
3,hete,317,0,3385,P,20,2,1.0,2,0.6666666666666666,348.0,15,38,Female,Asian,China,Other,No,DATA_EXPIRED
3,hete,317,1,3386,P,22,2,1.0,3,1.0,264.0,59,41,Female,Other,United States,English,No,Full-Time
3,hete,317,2,3387,P,19,0,0.0,0,0.0,284.0,1464,61,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,317,3,3388,R,200,1,0.5,2,0.6666666666666666,157.0,649,33,Male,White,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,317,4,3389,P,20,1,0.5,2,0.6666666666666666,275.0,642,23,Male,Asian,Philippines,English,Yes,Full-Time
3,hete,317,5,3390,R,210,2,1.0,3,1.0,84.0,3094,40,Female,Black,United States,English,No,Part-Time
3,hete,317,6,3391,P,22,2,1.0,3,1.0,315.0,1194,21,Female,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,317,7,3392,P,22,2,1.0,3,1.0,160.0,3753,41,Male,Mixed,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,hete,317,8,3393,R,220,2,1.0,3,1.0,160.0,3995,24,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,317,9,3394,R,180,1,0.5,1,0.3333333333333333,141.0,3938,45,Male,White,United States,English,No,DATA_EXPIRED
3,hete,317,10,3395,R,205,2,1.0,3,1.0,145.0,1562,34,Male,White,United States,English,No,Full-Time
3,hete,317,11,3396,P,20,2,1.0,3,1.0,248.0,888,40,Female,White,United States,English,No,Part-Time
3,hete,317,12,3397,P,18,2,1.0,3,1.0,187.0,173,19,Female,Black,United States,English,Yes,Part-Time
3,hete,317,13,3398,R,215,2,1.0,3,1.0,169.0,4304,42,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,317,14,3399,R,190,1,0.5,2,0.6666666666666666,215.0,1054,24,Female,Mixed,United States,English,No,Full-Time
3,hete,317,15,3400,P,18,2,1.0,3,1.0,574.0,314,40,Female,Black,United States,English,No,Full-Time
3,hete,317,16,3401,P,21,2,1.0,3,1.0,329.0,0,38,Female,Mixed,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,hete,317,17,3402,R,195,2,1.0,3,1.0,932.0,3381,37,Male,Other,United States,English,No,Full-Time
3,hete,317,18,3403,P,18,2,1.0,3,1.0,244.0,226,34,Female,White,United States,English,No,Unemployed (and job seeking)
3,hete,317,19,3404,R,185,2,1.0,3,1.0,300.0,269,32,Female,White,Germany,English,No,Full-Time
3,hete,317,20,3405,P,19,2,1.0,3,1.0,150.0,655,31,Female,Asian,Korea,English,DATA_EXPIRED,Full-Time
3,hete,317,21,3406,P,21,2,1.0,3,1.0,224.0,1894,57,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,hete,317,22,3407,P,21,2,1.0,3,1.0,274.0,10,26,Male,White,United States,English,No,Unemployed (and job seeking)
3,hete,317,23,3408,P,19,2,1.0,3,1.0,124.0,1919,26,Male,Asian,United States,English,Yes,DATA_EXPIRED
3,hete,323,0,3529,P,20,2,1.0,3,1.0,134.0,282,22,Male,DATA_EXPIRED,United States,English,No,DATA_EXPIRED
3,hete,323,1,3530,R,180,2,1.0,3,1.0,221.0,7743,30,Female,Asian,Korea,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,2,3531,P,22,2,1.0,3,1.0,395.0,4941,51,Male,White,United States,English,No,Part-Time
3,hete,323,3,3532,R,185,2,1.0,3,1.0,240.0,6588,68,Male,White,United States,English,No,Part-Time
3,hete,323,4,3533,P,18,2,1.0,3,1.0,281.0,2456,47,Female,White,United States,English,DATA_EXPIRED,Other
3,hete,323,5,3534,P,19,2,1.0,3,1.0,273.0,1607,33,Female,Mixed,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,6,3535,P,20,2,1.0,3,1.0,217.0,536,34,Female,Asian,Taiwan,English,No,Full-Time
3,hete,323,7,3536,P,18,2,1.0,3,1.0,403.0,14,40,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,8,3537,P,21,2,1.0,3,1.0,107.0,328,23,Female,DATA_EXPIRED,United States,Spanish,Yes,DATA_EXPIRED
3,hete,323,9,3538,R,190,1,0.5,2,0.6666666666666666,958.0,4718,49,Female,White,United States,English,No,DATA_EXPIRED
3,hete,323,10,3539,P,20,2,1.0,3,1.0,149.0,4406,35,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,11,3540,P,19,2,1.0,3,1.0,228.0,826,35,Male,Black,United States,English,No,Full-Time
3,hete,323,12,3541,P,22,2,1.0,3,1.0,582.0,222,31,Female,White,United States,English,No,Full-Time
3,hete,323,13,3542,R,200,2,1.0,3,1.0,188.0,2868,26,Male,Asian,United States,English,Yes,Part-Time
3,hete,323,14,3543,P,18,2,1.0,3,1.0,189.0,1684,61,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,hete,323,15,3544,R,220,2,1.0,3,1.0,640.0,2723,43,Female,White,United States,English,No,DATA_EXPIRED
3,hete,323,16,3545,R,195,2,1.0,3,1.0,445.0,4267,42,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,17,3546,R,215,0,0.0,0,0.0,128.0,932,35,Female,Asian,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,18,3547,P,19,1,0.5,2,0.6666666666666666,175.0,490,36,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,19,3548,P,22,2,1.0,3,1.0,235.0,85,28,Male,Black,United States,English,No,Part-Time
3,hete,323,20,3549,R,210,2,1.0,3,1.0,219.0,5362,43,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,hete,323,21,3550,P,21,2,1.0,3,1.0,201.0,1351,37,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,hete,323,22,3551,R,205,2,1.0,3,1.0,633.0,715,20,Female,Asian,United States,English,Yes,DATA_EXPIRED
3,hete,323,23,3552,P,21,2,1.0,2,0.6666666666666666,147.0,1,27,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,104,0,1073,P,18,2,1.0,3,1.0,193.0,376,20,Female,Asian,United States,English,Yes,Part-Time
1,rich,104,1,1074,R,195,2,1.0,3,1.0,148.0,4164,30,Male,White,United States,English,No,Full-Time
1,rich,104,2,1075,P,18,2,1.0,2,0.6666666666666666,205.0,5495,46,Female,White,United States,English,No,Part-Time
1,rich,104,3,1076,R,210,0,0.0,0,0.0,228.0,2255,24,Male,White,United States,English,Yes,Part-Time
1,rich,104,4,1077,P,18,2,1.0,3,1.0,149.0,1138,29,Female,DATA_EXPIRED,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,104,5,1078,P,22,2,1.0,3,1.0,154.0,4349,48,Male,White,United States,English,Yes,Full-Time
1,rich,104,6,1079,R,200,2,1.0,3,1.0,119.0,2152,28,Male,White,United States,English,No,Full-Time
1,rich,104,7,1080,R,215,2,1.0,3,1.0,317.0,3784,45,Male,White,United States,English,No,Full-Time
1,rich,104,8,1081,P,20,0,0.0,0,0.0,1944.0,38,29,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,104,9,1082,R,205,1,0.5,2,0.6666666666666666,235.0,339,29,Male,White,United States,English,No,Full-Time
1,rich,104,10,1083,P,20,2,1.0,3,1.0,508.0,4205,74,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,104,11,1084,P,19,0,0.0,0,0.0,120.0,2869,28,Male,White,United States,English,No,Full-Time
1,rich,104,12,1085,R,180,0,0.0,0,0.0,459.0,3026,53,Female,Black,United States,English,No,Part-Time
1,rich,104,13,1086,R,185,2,1.0,2,0.6666666666666666,403.0,1963,37,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,104,14,1087,R,220,1,0.5,2,0.6666666666666666,323.0,1566,59,Male,White,Finland,English,No,Full-Time
1,rich,104,15,1088,P,19,2,1.0,2,0.6666666666666666,339.0,441,39,Male,White,United States,English,No,DATA_EXPIRED
1,rich,104,16,1089,P,19,2,1.0,3,1.0,280.0,3520,60,Female,White,United States,English,No,Full-Time
1,rich,104,17,1090,P,21,0,0.0,0,0.0,258.0,2925,57,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,104,18,1091,P,21,2,1.0,3,1.0,124.0,3686,31,Male,Asian,United States,English,No,Full-Time
1,rich,104,19,1092,P,22,1,0.5,1,0.3333333333333333,392.0,1078,33,Male,White,United States,English,No,Full-Time
1,rich,104,20,1093,R,190,2,1.0,3,1.0,266.0,474,47,Female,Other,United States,Spanish,No,Full-Time
1,rich,104,21,1094,P,20,1,0.5,2,0.6666666666666666,147.0,382,39,Female,White,United States,English,No,Full-Time
1,rich,104,22,1095,P,22,2,1.0,3,1.0,230.0,406,37,Male,White,United States,English,No,Unemployed (and job seeking)
1,rich,104,23,1096,P,21,2,1.0,3,1.0,209.0,2031,44,Male,White,United States,English,No,Part-Time
1,rich,110,0,1217,P,22,2,1.0,3,1.0,132.0,677,21,Male,Asian,United States,English,Yes,DATA_EXPIRED
1,rich,110,1,1218,R,215,2,1.0,3,1.0,137.0,5194,50,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
1,rich,110,2,1219,P,19,2,1.0,3,1.0,215.0,2242,33,Male,White,United States,English,No,Full-Time
1,rich,110,3,1220,P,22,2,1.0,3,1.0,294.0,3527,34,Male,Mixed,United States,English,No,Full-Time
1,rich,110,4,1221,R,195,2,1.0,3,1.0,233.0,338,54,Female,White,United States,English,No,Full-Time
1,rich,110,5,1222,R,220,1,0.5,2,0.6666666666666666,122.0,715,49,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,110,6,1223,P,18,2,1.0,3,1.0,186.0,381,39,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,110,7,1224,P,20,2,1.0,3,1.0,426.0,5059,33,Male,White,United States,English,No,Full-Time
1,rich,110,8,1225,R,185,2,1.0,3,1.0,435.0,469,43,Female,White,United States,English,No,Other
1,rich,110,9,1226,R,180,2,1.0,3,1.0,134.0,19,32,Male,White,United States,English,Yes,DATA_EXPIRED
1,rich,110,10,1227,R,210,0,0.0,0,0.0,159.0,1606,22,Male,Other,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,110,11,1228,R,190,2,1.0,3,1.0,430.0,1168,55,Male,White,United States,English,No,DATA_EXPIRED
1,rich,110,12,1229,P,21,2,1.0,3,1.0,196.0,5465,34,Female,White,United States,English,No,Full-Time
1,rich,110,13,1230,P,18,2,1.0,3,1.0,139.0,3491,31,Male,White,United States,English,No,Full-Time
1,rich,110,14,1231,P,19,1,0.5,1,0.3333333333333333,463.0,1358,48,Male,White,United States,English,No,DATA_EXPIRED
1,rich,110,15,1232,P,20,2,1.0,3,1.0,102.0,2006,29,Male,White,United States,English,No,Full-Time
1,rich,110,16,1233,P,21,2,1.0,3,1.0,217.0,3086,34,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,110,17,1234,R,200,2,1.0,3,1.0,236.0,5,38,Male,Other,United States,English,No,DATA_EXPIRED
1,rich,110,18,1235,P,19,2,1.0,3,1.0,124.0,580,28,Male,White,United States,English,No,Full-Time
1,rich,110,19,1236,P,18,2,1.0,3,1.0,394.0,4695,57,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,110,20,1237,P,20,2,1.0,3,1.0,527.0,4051,40,Female,White,United States,English,No,Full-Time
1,rich,110,21,1238,P,22,2,1.0,3,1.0,184.0,1589,31,Male,White,United States,English,No,DATA_EXPIRED
1,rich,110,22,1239,P,21,2,1.0,3,1.0,186.0,505,33,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,110,23,1240,R,205,2,1.0,3,1.0,168.0,2088,54,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,0,1361,R,210,1,0.5,2,0.6666666666666666,2174.0,1728,39,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,1,1362,P,19,2,1.0,3,1.0,298.0,888,44,Male,White,United States,English,No,Full-Time
1,rich,116,2,1363,R,200,0,0.0,0,0.0,97.0,36,23,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,3,1364,P,22,2,1.0,3,1.0,177.0,1842,30,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,4,1365,R,205,2,1.0,3,1.0,332.0,856,34,Female,Black,United States,English,No,Full-Time
1,rich,116,5,1366,P,20,2,1.0,3,1.0,162.0,134,28,Male,White,United States,English,No,Part-Time
1,rich,116,6,1367,R,185,2,1.0,3,1.0,81.0,3369,40,Male,DATA_EXPIRED,United States,English,No,DATA_EXPIRED
1,rich,116,7,1368,P,21,2,1.0,3,1.0,194.0,5075,36,Female,White,United States,English,No,Part-Time
1,rich,116,8,1369,P,21,2,1.0,3,1.0,295.0,1794,45,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,9,1370,P,18,1,0.5,1,0.3333333333333333,303.0,0,40,Male,Mixed,United States,English,No,DATA_EXPIRED
1,rich,116,10,1371,P,20,0,0.0,0,0.0,242.0,852,40,Male,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,11,1372,P,22,2,1.0,3,1.0,151.0,4485,27,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,12,1373,P,21,2,1.0,3,1.0,174.0,1707,35,Male,White,United States,English,No,DATA_EXPIRED
1,rich,116,13,1374,P,22,2,1.0,3,1.0,314.0,3071,48,Female,Mixed,Guam,English,No,Other
1,rich,116,14,1375,R,180,2,1.0,3,1.0,195.0,2861,33,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,15,1376,P,18,2,1.0,3,1.0,235.0,2784,46,Male,White,United States,English,No,Full-Time
1,rich,116,16,1377,R,190,2,1.0,3,1.0,169.0,3742,31,DATA_EXPIRED,DATA_EXPIRED,United States,English,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,17,1378,R,195,0,0.0,0,0.0,240.0,81,33,Female,White,United States,English,No,Part-Time
1,rich,116,18,1379,P,19,2,1.0,3,1.0,208.0,11,48,Female,White,United States,English,No,DATA_EXPIRED
1,rich,116,19,1380,P,18,2,1.0,3,1.0,157.0,578,42,DATA_EXPIRED,White,United States,English,No,DATA_EXPIRED
1,rich,116,20,1381,P,20,1,0.5,1,0.3333333333333333,126.0,444,27,Female,Asian,United States,Hindi,No,DATA_EXPIRED
1,rich,116,21,1382,P,19,0,0.0,0,0.0,154.0,784,25,Female,White,United States,English,Yes,Full-Time
1,rich,116,22,1383,R,220,1,0.5,2,0.6666666666666666,379.0,4821,61,Female,White,Colombia,Spanish,DATA_EXPIRED,DATA_EXPIRED
1,rich,116,23,1384,R,215,2,1.0,3,1.0,333.0,7,38,Female,White,United States,English,No,Full-Time
2,rich,204,0,2073,P,22,2,1.0,3,1.0,122.0,2470,31,Female,White,United States,English,No,DATA_EXPIRED
2,rich,204,1,2074,P,20,2,1.0,3,1.0,161.0,1796,44,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,2,2075,R,195,2,1.0,3,1.0,198.0,2892,39,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,3,2076,P,21,2,1.0,3,1.0,324.0,1499,44,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,4,2077,R,180,2,1.0,3,1.0,133.0,2019,35,Female,White,United States,English,No,Other
2,rich,204,5,2078,P,19,2,1.0,3,1.0,209.0,3626,24,Male,Mixed,United States,English,Yes,Full-Time
2,rich,204,6,2079,R,205,2,1.0,2,0.6666666666666666,136.0,2,28,Male,White,United States,English,No,Full-Time
2,rich,204,7,2080,R,210,2,1.0,3,1.0,159.0,468,29,Male,Asian,United States,English,No,Part-Time
2,rich,204,8,2081,P,18,2,1.0,3,1.0,789.0,518,49,Female,Black,United States,English,No,Part-Time
2,rich,204,9,2082,R,185,2,1.0,3,1.0,179.0,2722,35,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,10,2083,R,215,0,0.0,0,0.0,124.0,3266,29,Male,White,United States,English,Yes,Full-Time
2,rich,204,11,2084,P,18,2,1.0,3,1.0,124.0,504,37,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,12,2085,P,20,2,1.0,3,1.0,79.0,223,34,Female,White,United States,English,No,DATA_EXPIRED
2,rich,204,13,2086,P,18,0,0.0,0,0.0,213.0,2733,30,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,14,2087,R,190,2,1.0,3,1.0,218.0,4689,29,Male,Other,United States,Spanish,Yes,Unemployed (and job seeking)
2,rich,204,15,2088,P,22,0,0.0,0,0.0,207.0,310,23,Female,White,United States,English,No,Full-Time
2,rich,204,16,2089,R,220,2,1.0,3,1.0,250.0,222,41,Male,White,United States,English,DATA_EXPIRED,Full-Time
2,rich,204,17,2090,R,200,2,1.0,3,1.0,145.0,1,20,Male,White,United States,English,Yes,Part-Time
2,rich,204,18,2091,P,20,2,1.0,3,1.0,227.0,1546,27,Female,White,United States,English,No,Full-Time
2,rich,204,19,2092,P,22,2,1.0,3,1.0,211.0,415,29,Male,White,United States,English,No,Full-Time
2,rich,204,20,2093,P,19,0,0.0,0,0.0,328.0,204,26,Female,Other,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
2,rich,204,21,2094,P,19,2,1.0,3,1.0,129.0,1636,29,Male,White,United States,English,DATA_EXPIRED,Full-Time
2,rich,204,22,2095,P,21,2,1.0,3,1.0,233.0,741,29,Male,Asian,United States,English,No,Full-Time
2,rich,204,23,2096,P,21,2,1.0,3,1.0,208.0,695,62,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,210,0,2217,P,20,2,1.0,3,1.0,300.0,4123,69,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,rich,210,1,2218,R,215,2,1.0,3,1.0,170.0,1465,56,Male,White,United States,English,No,Full-Time
2,rich,210,2,2219,P,19,0,0.0,0,0.0,290.0,50,30,Female,White,United States,English,No,Part-Time
2,rich,210,3,2220,P,18,2,1.0,3,1.0,413.0,877,25,Male,Black,DATA_EXPIRED,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,210,4,2221,P,18,0,0.0,0,0.0,609.0,2207,23,Female,DATA_EXPIRED,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,210,5,2222,P,21,2,1.0,3,1.0,142.0,1670,20,Male,White,United States,English,No,Unemployed (and job seeking)
2,rich,210,6,2223,R,200,2,1.0,3,1.0,104.0,3341,27,Male,Asian,Hong Kong,Chinese,No,Full-Time
2,rich,210,7,2224,P,22,2,1.0,3,1.0,477.0,1653,32,Male,White,United States,English,No,Full-Time
2,rich,210,8,2225,P,21,2,1.0,3,1.0,200.0,1521,37,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,rich,210,9,2226,P,19,2,1.0,3,1.0,157.0,2694,43,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,210,10,2227,P,21,1,0.5,2,0.6666666666666666,128.0,2505,29,Female,White,United States,English,No,Unemployed (and job seeking)
2,rich,210,11,2228,P,18,1,0.5,1,0.3333333333333333,190.0,27,55,Female,White,United States,English,No,DATA_EXPIRED
2,rich,210,12,2229,R,180,1,0.5,1,0.3333333333333333,283.0,2303,60,Female,White,United States,Arabic,DATA_EXPIRED,DATA_EXPIRED
2,rich,210,13,2230,R,185,2,1.0,3,1.0,294.0,6001,68,Male,White,United States,English,No,Part-Time
2,rich,210,14,2231,R,210,2,1.0,3,1.0,199.0,579,26,Female,White,United States,English,Yes,Other
2,rich,210,15,2232,R,205,2,1.0,3,1.0,149.0,7,20,Male,Mixed,United States,English,No,Unemployed (and job seeking)
2,rich,210,16,2233,P,20,2,1.0,3,1.0,141.0,788,23,Male,Asian,United States,English,No,Full-Time
2,rich,210,17,2234,P,22,2,1.0,3,1.0,143.0,4791,40,Male,White,United States,English,No,Full-Time
2,rich,210,18,2235,R,220,2,1.0,3,1.0,211.0,2488,38,Male,White,United States,English,DATA_EXPIRED,Full-Time
2,rich,210,19,2236,R,195,0,0.0,0,0.0,190.0,715,29,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,210,20,2237,R,190,2,1.0,3,1.0,159.0,2000,59,Female,White,United States,English,No,Full-Time
2,rich,210,21,2238,P,19,2,1.0,3,1.0,52.0,1693,27,Female,White,United States,English,No,Full-Time
2,rich,210,22,2239,P,20,2,1.0,3,1.0,527.0,3179,65,Female,Asian,United States,English,DATA_EXPIRED,Full-Time
2,rich,210,23,2240,P,22,2,1.0,3,1.0,218.0,1140,39,Male,White,United States,Spanish,No,DATA_EXPIRED
2,rich,216,0,2361,P,21,2,1.0,3,1.0,651.0,517,40,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,216,1,2362,R,200,2,1.0,3,1.0,344.0,3031,39,Male,Mixed,United States,English,No,Unemployed (and job seeking)
2,rich,216,2,2363,R,185,0,0.0,0,0.0,216.0,1277,56,Female,White,United States,English,No,Full-Time
2,rich,216,3,2364,P,20,0,0.0,0,0.0,103.0,424,42,Female,Black,United States,English,No,Full-Time
2,rich,216,4,2365,P,22,0,0.0,0,0.0,577.0,240,55,Male,Black,United States,English,No,DATA_EXPIRED
2,rich,216,5,2366,P,18,2,1.0,3,1.0,206.0,519,34,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,216,6,2367,P,20,2,1.0,3,1.0,169.0,4058,50,Female,White,United States,English,No,DATA_EXPIRED
2,rich,216,7,2368,R,190,2,1.0,2,0.6666666666666666,181.0,245,38,Male,White,United States,English,No,Part-Time
2,rich,216,8,2369,P,18,2,1.0,3,1.0,419.0,6892,49,Male,White,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
2,rich,216,9,2370,P,21,2,1.0,3,1.0,166.0,2436,33,Male,Asian,United States,English,No,DATA_EXPIRED
2,rich,216,10,2371,P,19,0,0.0,0,0.0,402.0,329,24,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,rich,216,11,2372,P,19,2,1.0,3,1.0,177.0,3355,33,Male,White,United States,English,No,DATA_EXPIRED
2,rich,216,12,2373,R,210,2,1.0,3,1.0,423.0,849,38,Female,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,216,13,2374,R,215,2,1.0,3,1.0,249.0,65,36,Female,Black,United States,English,Yes,DATA_EXPIRED
2,rich,216,14,2375,R,220,2,1.0,3,1.0,98.0,5971,31,Male,Asian,United States,English,No,Full-Time
2,rich,216,15,2376,R,195,0,0.0,1,0.3333333333333333,82.0,636,30,Male,White,United States,English,Yes,Full-Time
2,rich,216,16,2377,P,21,2,1.0,3,1.0,252.0,4813,39,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,rich,216,17,2378,R,180,0,0.0,1,0.3333333333333333,328.0,312,23,Male,White,United States,English,No,Unemployed (and job seeking)
2,rich,216,18,2379,R,205,2,1.0,3,1.0,180.0,1146,29,Male,White,United States,English,No,Full-Time
2,rich,216,19,2380,P,18,2,1.0,2,0.6666666666666666,159.0,369,43,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,rich,216,20,2381,P,22,2,1.0,3,1.0,180.0,1178,31,Female,Asian,United States,English,No,DATA_EXPIRED
